Validation_Type,Repeat,Fold,Outer_ID,Original_Index,Role,Composition_ID,Group_Overlap
Fixed_Rowwise,4,4,R04_F04,3,Training,COMP-725d39a40881dc4b,
Fixed_Rowwise,4,4,R04_F04,5,Training,COMP-8e1fe5f59d3c7565,
Fixed_Rowwise,4,4,R04_F04,6,Training,COMP-27021c945dc6ef2d,
Fixed_Rowwise,4,4,R04_F04,7,Training,COMP-725d39a40881dc4b,
Fixed_Rowwise,4,4,R04_F04,10,Training,COMP-725d39a40881dc4b,
Fixed_Rowwise,4,4,R04_F04,12,Training,COMP-725d39a40881dc4b,
Fixed_Rowwise,4,4,R04_F04,13,Training,COMP-27021c945dc6ef2d,
Fixed_Rowwise,4,4,R04_F04,14,Training,COMP-609dfbaf681359b8,
Fixed_Rowwise,4,4,R04_F04,17,Training,COMP-773f99d6dc417f9e,
Fixed_Rowwise,4,4,R04_F04,24,Training,COMP-0b765af90e5ebd4c,
Fixed_Rowwise,4,4,R04_F04,28,Training,COMP-3632fb12e94bc35a,
Fixed_Rowwise,4,4,R04_F04,29,Training,COMP-773f99d6dc417f9e,
Fixed_Rowwise,4,4,R04_F04,32,Training,COMP-81f8a3600f73b006,
Fixed_Rowwise,4,4,R04_F04,35,Training,COMP-a87a2533a652007c,
Fixed_Rowwise,4,4,R04_F04,36,Training,COMP-87a7ec252c82f56c,
Fixed_Rowwise,4,4,R04_F04,37,Training,COMP-f6d84b53636ddfbe,
Fixed_Rowwise,4,4,R04_F04,41,Training,COMP-1af7d3f3b3b924e5,
Fixed_Rowwise,4,4,R04_F04,43,Training,COMP-9b0e3106e10f71db,
Fixed_Rowwise,4,4,R04_F04,45,Training,COMP-59ce4655e65cf94a,
Fixed_Rowwise,4,4,R04_F04,47,Training,COMP-e295ac85ac1ada41,
Fixed_Rowwise,4,4,R04_F04,48,Training,COMP-b611e8d56579c910,
Fixed_Rowwise,4,4,R04_F04,49,Training,COMP-92ece298f11712f0,
Fixed_Rowwise,4,4,R04_F04,51,Training,COMP-dbc0864492ec7b98,
Fixed_Rowwise,4,4,R04_F04,52,Training,COMP-06f5d2a767a65349,
Fixed_Rowwise,4,4,R04_F04,53,Training,COMP-06f5d2a767a65349,
Fixed_Rowwise,4,4,R04_F04,54,Training,COMP-ea1f0dc96a173899,
Fixed_Rowwise,4,4,R04_F04,60,Training,COMP-3f22c6642a7a1344,
Fixed_Rowwise,4,4,R04_F04,63,Training,COMP-21d126c9d34df073,
Fixed_Rowwise,4,4,R04_F04,64,Training,COMP-3157f0dc71f862ff,
Fixed_Rowwise,4,4,R04_F04,66,Training,COMP-b8df58296dba2095,
Fixed_Rowwise,4,4,R04_F04,68,Training,COMP-21d126c9d34df073,
Fixed_Rowwise,4,4,R04_F04,69,Training,COMP-8cee7ef8867afd2d,
Fixed_Rowwise,4,4,R04_F04,74,Training,COMP-f9a00d6d8411a0d1,
Fixed_Rowwise,4,4,R04_F04,80,Training,COMP-a14831ff30c0b14d,
Fixed_Rowwise,4,4,R04_F04,83,Training,COMP-e913f917a7e36868,
Fixed_Rowwise,4,4,R04_F04,84,Training,COMP-a14831ff30c0b14d,
Fixed_Rowwise,4,4,R04_F04,85,Training,COMP-e913f917a7e36868,
Fixed_Rowwise,4,4,R04_F04,86,Training,COMP-ea2a626c3522e4a5,
Fixed_Rowwise,4,4,R04_F04,87,Training,COMP-a14831ff30c0b14d,
Fixed_Rowwise,4,4,R04_F04,88,Training,COMP-ea2a626c3522e4a5,
Fixed_Rowwise,4,4,R04_F04,92,Training,COMP-ea2a626c3522e4a5,
Fixed_Rowwise,4,4,R04_F04,94,Training,COMP-ea2a626c3522e4a5,
Fixed_Rowwise,4,4,R04_F04,95,Training,COMP-ea2a626c3522e4a5,
Fixed_Rowwise,4,4,R04_F04,96,Training,COMP-ea2a626c3522e4a5,
Fixed_Rowwise,4,4,R04_F04,97,Training,COMP-a14831ff30c0b14d,
Fixed_Rowwise,4,4,R04_F04,98,Training,COMP-e913f917a7e36868,
Fixed_Rowwise,4,4,R04_F04,99,Training,COMP-ea2a626c3522e4a5,
Fixed_Rowwise,4,4,R04_F04,100,Training,COMP-ea2a626c3522e4a5,
Fixed_Rowwise,4,4,R04_F04,102,Training,COMP-435a8f4ba56d8b5d,
Fixed_Rowwise,4,4,R04_F04,103,Training,COMP-435a8f4ba56d8b5d,
Fixed_Rowwise,4,4,R04_F04,104,Training,COMP-435a8f4ba56d8b5d,
Fixed_Rowwise,4,4,R04_F04,105,Training,COMP-435a8f4ba56d8b5d,
Fixed_Rowwise,4,4,R04_F04,110,Training,COMP-c1d72bb5d7d164b0,
Fixed_Rowwise,4,4,R04_F04,111,Training,COMP-c1d72bb5d7d164b0,
Fixed_Rowwise,4,4,R04_F04,112,Training,COMP-c1d72bb5d7d164b0,
Fixed_Rowwise,4,4,R04_F04,114,Training,COMP-6360354242bed7fe,
Fixed_Rowwise,4,4,R04_F04,115,Training,COMP-15c7378d46cadefa,
Fixed_Rowwise,4,4,R04_F04,118,Training,COMP-8bbe9ce01fb6a2d3,
Fixed_Rowwise,4,4,R04_F04,120,Training,COMP-8bbe9ce01fb6a2d3,
Fixed_Rowwise,4,4,R04_F04,121,Training,COMP-b2e9edd7bc55d085,
Fixed_Rowwise,4,4,R04_F04,122,Training,COMP-b2e9edd7bc55d085,
Fixed_Rowwise,4,4,R04_F04,123,Training,COMP-0ee2ef468faff8db,
Fixed_Rowwise,4,4,R04_F04,125,Training,COMP-0ee2ef468faff8db,
Fixed_Rowwise,4,4,R04_F04,126,Training,COMP-5502f8bc72167a0b,
Fixed_Rowwise,4,4,R04_F04,127,Training,COMP-5502f8bc72167a0b,
Fixed_Rowwise,4,4,R04_F04,130,Training,COMP-89919c53d3149a2d,
Fixed_Rowwise,4,4,R04_F04,134,Training,COMP-89919c53d3149a2d,
Fixed_Rowwise,4,4,R04_F04,135,Training,COMP-89919c53d3149a2d,
Fixed_Rowwise,4,4,R04_F04,139,Training,COMP-89919c53d3149a2d,
Fixed_Rowwise,4,4,R04_F04,141,Training,COMP-89919c53d3149a2d,
Fixed_Rowwise,4,4,R04_F04,142,Training,COMP-89919c53d3149a2d,
Fixed_Rowwise,4,4,R04_F04,143,Training,COMP-89919c53d3149a2d,
Fixed_Rowwise,4,4,R04_F04,144,Training,COMP-89919c53d3149a2d,
Fixed_Rowwise,4,4,R04_F04,145,Training,COMP-89919c53d3149a2d,
Fixed_Rowwise,4,4,R04_F04,146,Training,COMP-266a388f7afdbe91,
Fixed_Rowwise,4,4,R04_F04,147,Training,COMP-055230aabe7d502c,
Fixed_Rowwise,4,4,R04_F04,148,Training,COMP-150ce51691dfb5f9,
Fixed_Rowwise,4,4,R04_F04,149,Training,COMP-266a388f7afdbe91,
Fixed_Rowwise,4,4,R04_F04,150,Training,COMP-055230aabe7d502c,
Fixed_Rowwise,4,4,R04_F04,152,Training,COMP-055230aabe7d502c,
Fixed_Rowwise,4,4,R04_F04,156,Training,COMP-941f92def7f50542,
Fixed_Rowwise,4,4,R04_F04,159,Training,COMP-0346738121cb655e,
Fixed_Rowwise,4,4,R04_F04,160,Training,COMP-0346738121cb655e,
Fixed_Rowwise,4,4,R04_F04,161,Training,COMP-eacd4f126ab29a30,
Fixed_Rowwise,4,4,R04_F04,162,Training,COMP-ddfcf6030a718a0c,
Fixed_Rowwise,4,4,R04_F04,163,Training,COMP-b2e9edd7bc55d085,
Fixed_Rowwise,4,4,R04_F04,164,Training,COMP-941f92def7f50542,
Fixed_Rowwise,4,4,R04_F04,167,Training,COMP-eacd4f126ab29a30,
Fixed_Rowwise,4,4,R04_F04,169,Training,COMP-92ed17371ff559b6,
Fixed_Rowwise,4,4,R04_F04,172,Training,COMP-92ed17371ff559b6,
Fixed_Rowwise,4,4,R04_F04,173,Training,COMP-0d41a2cf75110ad6,
Fixed_Rowwise,4,4,R04_F04,175,Training,COMP-b72f6533b137a4f6,
Fixed_Rowwise,4,4,R04_F04,177,Training,COMP-5479c448b954c055,
Fixed_Rowwise,4,4,R04_F04,178,Training,COMP-b9abc443805301b1,
Fixed_Rowwise,4,4,R04_F04,181,Training,COMP-69c6ecd7284d3b47,
Fixed_Rowwise,4,4,R04_F04,183,Training,COMP-630f3050f45faf36,
Fixed_Rowwise,4,4,R04_F04,184,Training,COMP-0966c0019ec07f39,
Fixed_Rowwise,4,4,R04_F04,186,Training,COMP-0966c0019ec07f39,
Fixed_Rowwise,4,4,R04_F04,187,Training,COMP-a7670bf71188b1d6,
Fixed_Rowwise,4,4,R04_F04,188,Training,COMP-a7670bf71188b1d6,
Fixed_Rowwise,4,4,R04_F04,193,Training,COMP-889d7d6c6dbf5b76,
Fixed_Rowwise,4,4,R04_F04,199,Training,COMP-6525c735bb50fb1c,
Fixed_Rowwise,4,4,R04_F04,200,Training,COMP-b878df279a448475,
Fixed_Rowwise,4,4,R04_F04,202,Training,COMP-598bc18a3ba07a9e,
Fixed_Rowwise,4,4,R04_F04,205,Training,COMP-d8a14990923ce9f7,
Fixed_Rowwise,4,4,R04_F04,207,Training,COMP-948abb1ebd270642,
Fixed_Rowwise,4,4,R04_F04,210,Training,COMP-d7494ade7e8dd694,
Fixed_Rowwise,4,4,R04_F04,211,Training,COMP-b775405901636085,
Fixed_Rowwise,4,4,R04_F04,214,Training,COMP-35e38ea13dc05b9e,
Fixed_Rowwise,4,4,R04_F04,215,Training,COMP-6b4f0394292930ba,
Fixed_Rowwise,4,4,R04_F04,219,Training,COMP-eae7689b221fd7f8,
Fixed_Rowwise,4,4,R04_F04,221,Training,COMP-20d1e620c817cb5a,
Fixed_Rowwise,4,4,R04_F04,224,Training,COMP-93900d7c81c38cdd,
Fixed_Rowwise,4,4,R04_F04,225,Training,COMP-289a02a6b94655b9,
Fixed_Rowwise,4,4,R04_F04,226,Training,COMP-93900d7c81c38cdd,
Fixed_Rowwise,4,4,R04_F04,228,Training,COMP-46e30c1bd5e987da,
Fixed_Rowwise,4,4,R04_F04,231,Training,COMP-0e256dc7494452a7,
Fixed_Rowwise,4,4,R04_F04,232,Training,COMP-0e256dc7494452a7,
Fixed_Rowwise,4,4,R04_F04,233,Training,COMP-e60cc4ecffe6b7df,
Fixed_Rowwise,4,4,R04_F04,235,Training,COMP-091a20b5a1dfb76f,
Fixed_Rowwise,4,4,R04_F04,236,Training,COMP-44fea4804e888e0a,
Fixed_Rowwise,4,4,R04_F04,237,Training,COMP-4ef2bcae5243588c,
Fixed_Rowwise,4,4,R04_F04,238,Training,COMP-fc5c3e46d2655b62,
Fixed_Rowwise,4,4,R04_F04,240,Training,COMP-0b765af90e5ebd4c,
Fixed_Rowwise,4,4,R04_F04,241,Training,COMP-631a18a4a6b20c0c,
Fixed_Rowwise,4,4,R04_F04,242,Training,COMP-631a18a4a6b20c0c,
Fixed_Rowwise,4,4,R04_F04,243,Training,COMP-b0cc51380afea02b,
Fixed_Rowwise,4,4,R04_F04,246,Training,COMP-1fc9679353325516,
Fixed_Rowwise,4,4,R04_F04,247,Training,COMP-e295ac85ac1ada41,
Fixed_Rowwise,4,4,R04_F04,249,Training,COMP-e295ac85ac1ada41,
Fixed_Rowwise,4,4,R04_F04,251,Training,COMP-dd1e9c4c0f247912,
Fixed_Rowwise,4,4,R04_F04,252,Training,COMP-725d39a40881dc4b,
Fixed_Rowwise,4,4,R04_F04,253,Training,COMP-725d39a40881dc4b,
Fixed_Rowwise,4,4,R04_F04,255,Training,COMP-95a56990f4bea8a9,
Fixed_Rowwise,4,4,R04_F04,256,Training,COMP-95a56990f4bea8a9,
Fixed_Rowwise,4,4,R04_F04,257,Training,COMP-95a56990f4bea8a9,
Fixed_Rowwise,4,4,R04_F04,258,Training,COMP-95a56990f4bea8a9,
Fixed_Rowwise,4,4,R04_F04,259,Training,COMP-95a56990f4bea8a9,
Fixed_Rowwise,4,4,R04_F04,260,Training,COMP-95a56990f4bea8a9,
Fixed_Rowwise,4,4,R04_F04,266,Training,COMP-95a56990f4bea8a9,
Fixed_Rowwise,4,4,R04_F04,268,Training,COMP-95a56990f4bea8a9,
Fixed_Rowwise,4,4,R04_F04,271,Training,COMP-95a56990f4bea8a9,
Fixed_Rowwise,4,4,R04_F04,272,Training,COMP-95a56990f4bea8a9,
Fixed_Rowwise,4,4,R04_F04,273,Training,COMP-95a56990f4bea8a9,
Fixed_Rowwise,4,4,R04_F04,282,Training,COMP-95a56990f4bea8a9,
Fixed_Rowwise,4,4,R04_F04,283,Training,COMP-95a56990f4bea8a9,
Fixed_Rowwise,4,4,R04_F04,285,Training,COMP-95a56990f4bea8a9,
Fixed_Rowwise,4,4,R04_F04,288,Training,COMP-478c9f483894c42c,
Fixed_Rowwise,4,4,R04_F04,292,Training,COMP-478c9f483894c42c,
Fixed_Rowwise,4,4,R04_F04,295,Training,COMP-478c9f483894c42c,
Fixed_Rowwise,4,4,R04_F04,296,Training,COMP-478c9f483894c42c,
Fixed_Rowwise,4,4,R04_F04,303,Training,COMP-478c9f483894c42c,
Fixed_Rowwise,4,4,R04_F04,307,Training,COMP-478c9f483894c42c,
Fixed_Rowwise,4,4,R04_F04,309,Training,COMP-478c9f483894c42c,
Fixed_Rowwise,4,4,R04_F04,310,Training,COMP-478c9f483894c42c,
Fixed_Rowwise,4,4,R04_F04,311,Training,COMP-478c9f483894c42c,
Fixed_Rowwise,4,4,R04_F04,313,Training,COMP-478c9f483894c42c,
Fixed_Rowwise,4,4,R04_F04,315,Training,COMP-478c9f483894c42c,
Fixed_Rowwise,4,4,R04_F04,316,Training,COMP-478c9f483894c42c,
Fixed_Rowwise,4,4,R04_F04,320,Training,COMP-dbc0864492ec7b98,
Fixed_Rowwise,4,4,R04_F04,321,Training,COMP-dbc0864492ec7b98,
Fixed_Rowwise,4,4,R04_F04,322,Training,COMP-dbc0864492ec7b98,
Fixed_Rowwise,4,4,R04_F04,324,Training,COMP-dbc0864492ec7b98,
Fixed_Rowwise,4,4,R04_F04,325,Training,COMP-dbc0864492ec7b98,
Fixed_Rowwise,4,4,R04_F04,326,Training,COMP-dbc0864492ec7b98,
Fixed_Rowwise,4,4,R04_F04,327,Training,COMP-dbc0864492ec7b98,
Fixed_Rowwise,4,4,R04_F04,331,Training,COMP-dbc0864492ec7b98,
Fixed_Rowwise,4,4,R04_F04,333,Training,COMP-dbc0864492ec7b98,
Fixed_Rowwise,4,4,R04_F04,341,Training,COMP-221944a235b3f36b,
Fixed_Rowwise,4,4,R04_F04,342,Training,COMP-221944a235b3f36b,
Fixed_Rowwise,4,4,R04_F04,347,Training,COMP-e1e52574fbb04f58,
Fixed_Rowwise,4,4,R04_F04,348,Training,COMP-30cef922979fb9fd,
Fixed_Rowwise,4,4,R04_F04,350,Training,COMP-30cef922979fb9fd,
Fixed_Rowwise,4,4,R04_F04,351,Training,COMP-30cef922979fb9fd,
Fixed_Rowwise,4,4,R04_F04,352,Training,COMP-30cef922979fb9fd,
Fixed_Rowwise,4,4,R04_F04,354,Training,COMP-59f47d6774b9fdfb,
Fixed_Rowwise,4,4,R04_F04,356,Training,COMP-59f47d6774b9fdfb,
Fixed_Rowwise,4,4,R04_F04,358,Training,COMP-59f47d6774b9fdfb,
Fixed_Rowwise,4,4,R04_F04,360,Training,COMP-0765adc8c505dd3b,
Fixed_Rowwise,4,4,R04_F04,364,Training,COMP-0765adc8c505dd3b,
Fixed_Rowwise,4,4,R04_F04,371,Training,COMP-6f2ca218fbd1923b,
Fixed_Rowwise,4,4,R04_F04,375,Training,COMP-6f2ca218fbd1923b,
Fixed_Rowwise,4,4,R04_F04,376,Training,COMP-6f2ca218fbd1923b,
Fixed_Rowwise,4,4,R04_F04,378,Training,COMP-6f2ca218fbd1923b,
Fixed_Rowwise,4,4,R04_F04,380,Training,COMP-6f2ca218fbd1923b,
Fixed_Rowwise,4,4,R04_F04,381,Training,COMP-6f2ca218fbd1923b,
Fixed_Rowwise,4,4,R04_F04,384,Training,COMP-6f2ca218fbd1923b,
Fixed_Rowwise,4,4,R04_F04,387,Training,COMP-6f2ca218fbd1923b,
Fixed_Rowwise,4,4,R04_F04,388,Training,COMP-6f2ca218fbd1923b,
Fixed_Rowwise,4,4,R04_F04,389,Training,COMP-6f2ca218fbd1923b,
Fixed_Rowwise,4,4,R04_F04,391,Training,COMP-6f2ca218fbd1923b,
Fixed_Rowwise,4,4,R04_F04,393,Training,COMP-6f2ca218fbd1923b,
Fixed_Rowwise,4,4,R04_F04,399,Training,COMP-6f2ca218fbd1923b,
Fixed_Rowwise,4,4,R04_F04,402,Training,COMP-6f2ca218fbd1923b,
Fixed_Rowwise,4,4,R04_F04,404,Training,COMP-6f2ca218fbd1923b,
Fixed_Rowwise,4,4,R04_F04,405,Training,COMP-6f2ca218fbd1923b,
Fixed_Rowwise,4,4,R04_F04,408,Training,COMP-7fb1fecc93ced403,
Fixed_Rowwise,4,4,R04_F04,413,Training,COMP-a85acb2f2da0216b,
Fixed_Rowwise,4,4,R04_F04,414,Training,COMP-a85acb2f2da0216b,
Fixed_Rowwise,4,4,R04_F04,415,Training,COMP-a85acb2f2da0216b,
Fixed_Rowwise,4,4,R04_F04,418,Training,COMP-a85acb2f2da0216b,
Fixed_Rowwise,4,4,R04_F04,421,Training,COMP-edeedccfd8f07e13,
Fixed_Rowwise,4,4,R04_F04,422,Training,COMP-edeedccfd8f07e13,
Fixed_Rowwise,4,4,R04_F04,424,Training,COMP-f9d9cbed014e8b80,
Fixed_Rowwise,4,4,R04_F04,425,Training,COMP-f9d9cbed014e8b80,
Fixed_Rowwise,4,4,R04_F04,427,Training,COMP-f9d9cbed014e8b80,
Fixed_Rowwise,4,4,R04_F04,429,Training,COMP-f9d9cbed014e8b80,
Fixed_Rowwise,4,4,R04_F04,431,Training,COMP-f9d9cbed014e8b80,
Fixed_Rowwise,4,4,R04_F04,434,Training,COMP-f9d9cbed014e8b80,
Fixed_Rowwise,4,4,R04_F04,438,Training,COMP-f9d9cbed014e8b80,
Fixed_Rowwise,4,4,R04_F04,441,Training,COMP-f9d9cbed014e8b80,
Fixed_Rowwise,4,4,R04_F04,444,Training,COMP-f9d9cbed014e8b80,
Fixed_Rowwise,4,4,R04_F04,448,Training,COMP-f9d9cbed014e8b80,
Fixed_Rowwise,4,4,R04_F04,450,Training,COMP-f9d9cbed014e8b80,
Fixed_Rowwise,4,4,R04_F04,451,Training,COMP-f9d9cbed014e8b80,
Fixed_Rowwise,4,4,R04_F04,4,Validation,COMP-862c9c676a6f1012,
Fixed_Rowwise,4,4,R04_F04,8,Validation,COMP-725d39a40881dc4b,
Fixed_Rowwise,4,4,R04_F04,20,Validation,COMP-0b765af90e5ebd4c,
Fixed_Rowwise,4,4,R04_F04,21,Validation,COMP-0b765af90e5ebd4c,
Fixed_Rowwise,4,4,R04_F04,23,Validation,COMP-81f8a3600f73b006,
Fixed_Rowwise,4,4,R04_F04,26,Validation,COMP-7decbe1f0284bd78,
Fixed_Rowwise,4,4,R04_F04,27,Validation,COMP-73d52e7a36d559a9,
Fixed_Rowwise,4,4,R04_F04,40,Validation,COMP-1af7d3f3b3b924e5,
Fixed_Rowwise,4,4,R04_F04,44,Validation,COMP-0d7ce00a50a6a24f,
Fixed_Rowwise,4,4,R04_F04,61,Validation,COMP-3f22c6642a7a1344,
Fixed_Rowwise,4,4,R04_F04,62,Validation,COMP-21d126c9d34df073,
Fixed_Rowwise,4,4,R04_F04,65,Validation,COMP-7c0b488137fafb3b,
Fixed_Rowwise,4,4,R04_F04,67,Validation,COMP-49d8e1edbf1c2fbd,
Fixed_Rowwise,4,4,R04_F04,106,Validation,COMP-435a8f4ba56d8b5d,
Fixed_Rowwise,4,4,R04_F04,107,Validation,COMP-384273ac244080b1,
Fixed_Rowwise,4,4,R04_F04,133,Validation,COMP-89919c53d3149a2d,
Fixed_Rowwise,4,4,R04_F04,138,Validation,COMP-89919c53d3149a2d,
Fixed_Rowwise,4,4,R04_F04,154,Validation,COMP-150ce51691dfb5f9,
Fixed_Rowwise,4,4,R04_F04,157,Validation,COMP-ddfcf6030a718a0c,
Fixed_Rowwise,4,4,R04_F04,168,Validation,COMP-92ed17371ff559b6,
Fixed_Rowwise,4,4,R04_F04,174,Validation,COMP-a35a20d65351aafe,
Fixed_Rowwise,4,4,R04_F04,176,Validation,COMP-5479c448b954c055,
Fixed_Rowwise,4,4,R04_F04,182,Validation,COMP-630f3050f45faf36,
Fixed_Rowwise,4,4,R04_F04,194,Validation,COMP-445f55453794f59c,
Fixed_Rowwise,4,4,R04_F04,197,Validation,COMP-880bd22028629a8e,
Fixed_Rowwise,4,4,R04_F04,201,Validation,COMP-05480af3b167ab05,
Fixed_Rowwise,4,4,R04_F04,216,Validation,COMP-4a76c05754ee1efa,
Fixed_Rowwise,4,4,R04_F04,229,Validation,COMP-2753cd2e053c8c98,
Fixed_Rowwise,4,4,R04_F04,230,Validation,COMP-0107563adaed8d01,
Fixed_Rowwise,4,4,R04_F04,239,Validation,COMP-0b765af90e5ebd4c,
Fixed_Rowwise,4,4,R04_F04,263,Validation,COMP-95a56990f4bea8a9,
Fixed_Rowwise,4,4,R04_F04,286,Validation,COMP-478c9f483894c42c,
Fixed_Rowwise,4,4,R04_F04,300,Validation,COMP-478c9f483894c42c,
Fixed_Rowwise,4,4,R04_F04,306,Validation,COMP-478c9f483894c42c,
Fixed_Rowwise,4,4,R04_F04,323,Validation,COMP-dbc0864492ec7b98,
Fixed_Rowwise,4,4,R04_F04,328,Validation,COMP-dbc0864492ec7b98,
Fixed_Rowwise,4,4,R04_F04,334,Validation,COMP-dbc0864492ec7b98,
Fixed_Rowwise,4,4,R04_F04,337,Validation,COMP-06072d2dd3b021af,
Fixed_Rowwise,4,4,R04_F04,339,Validation,COMP-06072d2dd3b021af,
Fixed_Rowwise,4,4,R04_F04,344,Validation,COMP-e1e52574fbb04f58,
Fixed_Rowwise,4,4,R04_F04,345,Validation,COMP-e1e52574fbb04f58,
Fixed_Rowwise,4,4,R04_F04,349,Validation,COMP-30cef922979fb9fd,
Fixed_Rowwise,4,4,R04_F04,363,Validation,COMP-0765adc8c505dd3b,
Fixed_Rowwise,4,4,R04_F04,365,Validation,COMP-e1e52574fbb04f58,
Fixed_Rowwise,4,4,R04_F04,369,Validation,COMP-6f2ca218fbd1923b,
Fixed_Rowwise,4,4,R04_F04,372,Validation,COMP-6f2ca218fbd1923b,
Fixed_Rowwise,4,4,R04_F04,382,Validation,COMP-6f2ca218fbd1923b,
Fixed_Rowwise,4,4,R04_F04,386,Validation,COMP-6f2ca218fbd1923b,
Fixed_Rowwise,4,4,R04_F04,395,Validation,COMP-6f2ca218fbd1923b,
Fixed_Rowwise,4,4,R04_F04,406,Validation,COMP-7fb1fecc93ced403,
Fixed_Rowwise,4,4,R04_F04,432,Validation,COMP-f9d9cbed014e8b80,
Fixed_Rowwise,4,4,R04_F04,440,Validation,COMP-f9d9cbed014e8b80,
Fixed_Rowwise,4,4,R04_F04,445,Validation,COMP-f9d9cbed014e8b80,
Fixed_Rowwise,4,4,R04_F04,449,Validation,COMP-f9d9cbed014e8b80,
Fixed_Rowwise,4,5,R04_F05,3,Training,COMP-725d39a40881dc4b,
Fixed_Rowwise,4,5,R04_F05,4,Training,COMP-862c9c676a6f1012,
Fixed_Rowwise,4,5,R04_F05,5,Training,COMP-8e1fe5f59d3c7565,
Fixed_Rowwise,4,5,R04_F05,7,Training,COMP-725d39a40881dc4b,
Fixed_Rowwise,4,5,R04_F05,8,Training,COMP-725d39a40881dc4b,
Fixed_Rowwise,4,5,R04_F05,12,Training,COMP-725d39a40881dc4b,
Fixed_Rowwise,4,5,R04_F05,13,Training,COMP-27021c945dc6ef2d,
Fixed_Rowwise,4,5,R04_F05,14,Training,COMP-609dfbaf681359b8,
Fixed_Rowwise,4,5,R04_F05,20,Training,COMP-0b765af90e5ebd4c,
Fixed_Rowwise,4,5,R04_F05,21,Training,COMP-0b765af90e5ebd4c,
Fixed_Rowwise,4,5,R04_F05,23,Training,COMP-81f8a3600f73b006,
Fixed_Rowwise,4,5,R04_F05,24,Training,COMP-0b765af90e5ebd4c,
Fixed_Rowwise,4,5,R04_F05,26,Training,COMP-7decbe1f0284bd78,
Fixed_Rowwise,4,5,R04_F05,27,Training,COMP-73d52e7a36d559a9,
Fixed_Rowwise,4,5,R04_F05,28,Training,COMP-3632fb12e94bc35a,
Fixed_Rowwise,4,5,R04_F05,29,Training,COMP-773f99d6dc417f9e,
Fixed_Rowwise,4,5,R04_F05,36,Training,COMP-87a7ec252c82f56c,
Fixed_Rowwise,4,5,R04_F05,37,Training,COMP-f6d84b53636ddfbe,
Fixed_Rowwise,4,5,R04_F05,40,Training,COMP-1af7d3f3b3b924e5,
Fixed_Rowwise,4,5,R04_F05,43,Training,COMP-9b0e3106e10f71db,
Fixed_Rowwise,4,5,R04_F05,44,Training,COMP-0d7ce00a50a6a24f,
Fixed_Rowwise,4,5,R04_F05,45,Training,COMP-59ce4655e65cf94a,
Fixed_Rowwise,4,5,R04_F05,47,Training,COMP-e295ac85ac1ada41,
Fixed_Rowwise,4,5,R04_F05,48,Training,COMP-b611e8d56579c910,
Fixed_Rowwise,4,5,R04_F05,49,Training,COMP-92ece298f11712f0,
Fixed_Rowwise,4,5,R04_F05,51,Training,COMP-dbc0864492ec7b98,
Fixed_Rowwise,4,5,R04_F05,53,Training,COMP-06f5d2a767a65349,
Fixed_Rowwise,4,5,R04_F05,60,Training,COMP-3f22c6642a7a1344,
Fixed_Rowwise,4,5,R04_F05,61,Training,COMP-3f22c6642a7a1344,
Fixed_Rowwise,4,5,R04_F05,62,Training,COMP-21d126c9d34df073,
Fixed_Rowwise,4,5,R04_F05,63,Training,COMP-21d126c9d34df073,
Fixed_Rowwise,4,5,R04_F05,64,Training,COMP-3157f0dc71f862ff,
Fixed_Rowwise,4,5,R04_F05,65,Training,COMP-7c0b488137fafb3b,
Fixed_Rowwise,4,5,R04_F05,67,Training,COMP-49d8e1edbf1c2fbd,
Fixed_Rowwise,4,5,R04_F05,83,Training,COMP-e913f917a7e36868,
Fixed_Rowwise,4,5,R04_F05,84,Training,COMP-a14831ff30c0b14d,
Fixed_Rowwise,4,5,R04_F05,86,Training,COMP-ea2a626c3522e4a5,
Fixed_Rowwise,4,5,R04_F05,87,Training,COMP-a14831ff30c0b14d,
Fixed_Rowwise,4,5,R04_F05,88,Training,COMP-ea2a626c3522e4a5,
Fixed_Rowwise,4,5,R04_F05,92,Training,COMP-ea2a626c3522e4a5,
Fixed_Rowwise,4,5,R04_F05,95,Training,COMP-ea2a626c3522e4a5,
Fixed_Rowwise,4,5,R04_F05,96,Training,COMP-ea2a626c3522e4a5,
Fixed_Rowwise,4,5,R04_F05,97,Training,COMP-a14831ff30c0b14d,
Fixed_Rowwise,4,5,R04_F05,98,Training,COMP-e913f917a7e36868,
Fixed_Rowwise,4,5,R04_F05,100,Training,COMP-ea2a626c3522e4a5,
Fixed_Rowwise,4,5,R04_F05,103,Training,COMP-435a8f4ba56d8b5d,
Fixed_Rowwise,4,5,R04_F05,104,Training,COMP-435a8f4ba56d8b5d,
Fixed_Rowwise,4,5,R04_F05,105,Training,COMP-435a8f4ba56d8b5d,
Fixed_Rowwise,4,5,R04_F05,106,Training,COMP-435a8f4ba56d8b5d,
Fixed_Rowwise,4,5,R04_F05,107,Training,COMP-384273ac244080b1,
Fixed_Rowwise,4,5,R04_F05,110,Training,COMP-c1d72bb5d7d164b0,
Fixed_Rowwise,4,5,R04_F05,112,Training,COMP-c1d72bb5d7d164b0,
Fixed_Rowwise,4,5,R04_F05,114,Training,COMP-6360354242bed7fe,
Fixed_Rowwise,4,5,R04_F05,118,Training,COMP-8bbe9ce01fb6a2d3,
Fixed_Rowwise,4,5,R04_F05,120,Training,COMP-8bbe9ce01fb6a2d3,
